scenario_id,detector_id,policy_id,n_seeds,A_mean,A_ci_lo,A_ci_hi,H_mean,H_ci_lo,H_ci_hi,loss_mean,loss_p90,loss_cvar,loss_cvar_ci_lo,loss_cvar_ci_hi
S2_hp_cap_peak,D_oracle,P_alpha0.60,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_alpha0.75,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_alpha0.90,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
S2_hp_cap_peak,D_oracle,P_alpha1.00,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0656250000000008,0.0656250000000008,0.0656250000000008,0.0656250000000008,0.0656250000000008
S2_hp_cap_peak,D_oracle,P_availability_first,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0656250000000008,0.0656250000000008,0.0656250000000008,0.0656250000000008,0.0656250000000008
S2_hp_cap_peak,D_oracle,P_heat_first,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_balanced,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_no_containment,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_aggressive,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_conservative,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
A0_attack_only,D0_weak,P_alpha0.15,40,0.5777413194444445,0.5657954515861743,0.5894254379734848,1.0,1.0,1.0,0.6068645833333333,0.677635101010101,0.7132915088383838,0.6729349873737372,0.7469168244949496
A0_attack_only,D0_weak,P_alpha0.30,40,0.5777413194444445,0.5657954515861743,0.5894254379734848,1.0,1.0,1.0,0.6068645833333333,0.677635101010101,0.7132915088383838,0.6729349873737372,0.7469168244949496
A0_attack_only,D0_weak,P_alpha0.45,40,0.5777413194444445,0.5657954515861743,0.5894254379734848,1.0,1.0,1.0,0.6068645833333333,0.677635101010101,0.7132915088383838,0.6729349873737372,0.7469168244949496
A0_attack_only,D0_weak,P_alpha0.60,40,0.5824655618686869,0.5707859404592804,0.5938276633522728,1.0,1.0,1.0,0.6021403409090909,0.6719085858585858,0.7068577967171716,0.6672435290404041,0.7399717487373736
A0_attack_only,D0_weak,P_alpha0.75,40,0.6237221038510101,0.6145521681660354,0.6322630721275253,0.9923842650929661,0.9914077881296904,0.9933569842923072,0.5700226808152085,0.6326339949393125,0.6625911187861477,0.6264986256980294,0.6909255348024091
A0_attack_only,D0_weak,P_alpha0.90,40,0.6945022017045457,0.6862635755997477,0.7022050927241164,0.8963029892549492,0.8835571555157093,0.9108362037626383,0.6145401139672929,0.7224609736095828,0.7903120299835547,0.7198010720517924,0.84537024555026
A0_attack_only,D0_weak,P_alpha1.00,40,0.7246591303661617,0.7179302458175506,0.7310953489977905,0.602624528663016,0.5906903934303498,0.6158513890181583,0.9367973380159968,1.0423337945992182,1.09474146454464,1.0384583996689425,1.1352687325625204
