scenario_version,policy_grid_version,detector_set_version,scenario_id,detector_id,policy_id,seed,A,H,loss,loss_p90_term,contain_frac,breach_frac,false_alerts
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,25,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,26,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,27,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,28,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,29,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,30,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,31,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,32,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,33,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,34,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,35,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,36,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,37,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,38,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.75,39,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,0,1.0,1.0,0.006,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,1,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,2,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,3,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,4,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,5,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,6,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,7,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,8,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,9,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,10,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,11,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,12,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,13,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,14,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,15,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,16,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,17,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,18,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,19,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,20,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,21,1.0,1.0,0.006,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,22,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,23,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,24,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,25,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,26,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,27,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,28,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,29,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,30,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,31,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,32,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,33,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,34,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,35,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,36,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,37,1.0,1.0,0.004,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,38,1.0,1.0,0.002,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha0.90,39,1.0,1.0,0.0,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,0,1.0,0.9453124999999993,0.0716250000000008,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,1,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,2,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,3,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,4,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,5,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,6,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,7,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,8,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,9,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,10,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,11,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,12,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,13,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,14,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,15,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,16,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,17,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,18,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,19,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,20,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,21,1.0,0.9453124999999993,0.0716250000000008,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,22,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,23,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,24,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,25,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,26,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,27,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,28,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,29,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,30,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,31,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,32,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,33,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,34,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,35,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,36,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,37,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,38,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_alpha1.00,39,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,0,1.0,0.9453124999999993,0.0716250000000008,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,1,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,2,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,3,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,4,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,5,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,6,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,7,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,8,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,9,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,10,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,11,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,12,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,13,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,14,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,15,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,16,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,17,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,18,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,19,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,20,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,21,1.0,0.9453124999999993,0.0716250000000008,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,22,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,23,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,24,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,25,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,26,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,27,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,28,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,29,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,30,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,31,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,32,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,33,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,34,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,35,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,36,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,37,1.0,0.9453124999999993,0.0696250000000008,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,38,1.0,0.9453124999999993,0.0676250000000008,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_availability_first,39,1.0,0.9453124999999993,0.0656250000000008,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,0,0.9090909090909091,1.0,0.09690909090909094,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,1,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,2,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,3,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,4,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,5,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,6,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,7,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,8,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,9,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,10,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,11,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,12,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,13,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,14,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,15,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,16,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,17,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,18,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,19,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,20,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,21,0.9090909090909091,1.0,0.09690909090909094,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,22,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,23,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,24,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,25,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,26,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,27,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,28,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,29,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,30,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,31,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,32,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,33,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,34,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,35,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,36,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,37,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,38,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_heat_first,39,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,0,0.9090909090909091,1.0,0.09690909090909094,,0.0,0.0,3.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,1,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,2,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,3,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,4,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,5,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,6,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,7,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,8,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,9,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,10,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,11,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,12,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,13,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,14,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,15,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,16,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,17,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,18,0.9090909090909091,1.0,0.09090909090909094,,0.0,0.0,0.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,19,0.9090909090909091,1.0,0.09490909090909094,,0.0,0.0,2.0
v1.0,v1.0,v1.0,S0_nominal,D0_weak,P_balanced,20,0.9090909090909091,1.0,0.09290909090909094,,0.0,0.0,1.0
